dataset,profile_type,metric_a,metric_b,correlation,pvalue,confidence_interval
Movies_and_TV,preference_negative,bertscore_f1,nepc,-0.531681176298575,0.11371382584043627,"(-0.8700493597411326, 0.14723286429229224)"
Movies_and_TV,preference_negative,rougeL_f,bertscore_precision,0.5196937450127338,0.12365130233078026,"(-0.16339871440290174, 0.86596512789544)"
Movies_and_TV,preference_negative,rougeL_f,bertscore_recall,-0.039785920349855286,0.9131059326148623,"(-0.6530530703326188, 0.6049956802389708)"
Movies_and_TV,preference_negative,rougeL_f,bertscore_f1,0.025458994996928733,0.9443445314681682,"(-0.6140096671916812, 0.6447501739340327)"
Movies_and_TV,preference_negative,rougeL_f,consistency,-0.2061961913167094,0.5676389769266322,"(-0.7397794779519102, 0.4866042588219694)"
Movies_and_TV,preference_negative,rougeL_f,nepc,0.28492185352571947,0.42491365211055,"(-0.4200609912006851, 0.7754388500118722)"
Movies_and_TV,preference_negative,bertscore_recall,bertscore_precision,-0.5063385003298797,0.13533783283151551,"(-0.8613598147263583, 0.18098727341606125)"
Movies_and_TV,preference_negative,bertscore_recall,bertscore_recall,-0.08661556039263035,0.8119435384128866,"(-0.6792013213719145, 0.5743321960535815)"
Movies_and_TV,preference_negative,bertscore_recall,bertscore_f1,-0.14590856655776344,0.6875336691337156,"(-0.7102827068870017, 0.5326512721669354)"
Movies_and_TV,preference_negative,bertscore_recall,consistency,0.2725200366426264,0.4461979177366896,"(-0.4310721088335712, 0.7700215814689227)"
Movies_and_TV,preference_negative,bertscore_recall,nepc,-0.5091700168048761,0.13280559084416757,"(-0.8623411107222492, 0.17729459716490553)"
Movies_and_TV,preference_negative,bleu2,bertscore_precision,0.034552766623155644,0.9245059978597351,"(-0.6083074637560475, 0.6500372908358939)"
Movies_and_TV,preference_negative,bleu2,bertscore_recall,0.40525326249814453,0.24531210158278385,"(-0.30123579463184713, 0.8245013537922988)"
Movies_and_TV,preference_negative,bleu2,bertscore_f1,0.39530976288013425,0.2581937864829174,"(-0.3119634319496866, 0.8206727341851864)"
Movies_and_TV,preference_negative,bleu2,consistency,0.10520375922173979,0.772396982526194,"(-0.5616239822920583, 0.689179464076238)"
Movies_and_TV,preference_negative,bleu2,nepc,0.0012378867620929039,0.9972921268573709,"(-0.6288785653925641, 0.6303728707134685)"
