dataset,profile_type,metric_a,metric_b,correlation,pvalue,confidence_interval
Movies_and_TV,preference_negative,bleu4,hit_rate_at_1,-0.24891248224234114,0.48800391663832554,"(-0.759507383896288, 0.45146884931233033)"
Movies_and_TV,preference_negative,bleu4,hit_rate_at_5,-0.13729903517224926,0.7052563579062313,"(-0.7059021531411172, 0.5389148853422803)"
Movies_and_TV,preference_negative,bleu4,hit_rate_at_10,-0.4245283127966908,0.2213891398001645,"(-0.8318152333329164, 0.2799186045358585)"
Movies_and_TV,preference_negative,bleu4,ndcg_at_1,0.0,1.0,"(nan, nan)"
Movies_and_TV,preference_negative,bleu4,ndcg_at_5,-0.24689168752991877,0.49165847241926475,"(-0.7585948049289546, 0.4531814412223637)"
Movies_and_TV,preference_negative,bleu4,ndcg_at_10,-0.3964401631163812,0.25671092591635536,"(-0.8211099133308289, 0.31075290733509847)"
Movies_and_TV,preference_negative,bleu4,true_positive,-0.42192445307029763,0.22453981510763657,"(-0.8308353980865537, 0.28283949865345714)"
Movies_and_TV,preference_negative,bleu4,true_negative,0.5866194833655795,0.07465230847862545,"(-0.06819454367907896, 0.8881913657356487)"
Movies_and_TV,preference_negative,bleu4,accuracy,-0.21294121829877583,0.5547442680522044,"(-0.7429567830608221, 0.4812013835682874)"
Movies_and_TV,preference_negative,bleu3,hit_rate_at_1,-0.25559467606045555,0.4760033090846535,"(-0.7625107798182496, 0.4457688114661448)"
Movies_and_TV,preference_negative,bleu3,hit_rate_at_5,-0.15960193360929523,0.6596289635844902,"(-0.7171610271750821, 0.5225335401482468)"
Movies_and_TV,preference_negative,bleu3,hit_rate_at_10,-0.44101550086824604,0.20202954856979588,"(-0.8379610121994332, 0.2611162407671115)"
Movies_and_TV,preference_negative,bleu3,ndcg_at_1,0.0,1.0,"(nan, nan)"
Movies_and_TV,preference_negative,bleu3,ndcg_at_5,-0.2529382110329073,0.48075854468983736,"(-0.761319408884229, 0.44804165809809887)"
Movies_and_TV,preference_negative,bleu3,ndcg_at_10,-0.4067039567819286,0.2434634022008334,"(-0.8250567351052509, 0.2996556065567219)"
Movies_and_TV,preference_negative,bleu3,true_positive,-0.42912547975386856,0.21588854944290395,"(-0.8335389772885381, 0.2747296697078944)"
Movies_and_TV,preference_negative,bleu3,true_negative,0.601765990347582,0.0656803341859256,"(-0.044855511283029, 0.8930330554936831)"
Movies_and_TV,preference_negative,bleu3,accuracy,-0.19656170604777434,0.5862525678539116,"(-0.7351994178618095, 0.49423080640831296)"
Movies_and_TV,preference_negative,bertscore_precision,hit_rate_at_1,0.1557795249873082,0.667382076721486,"(-0.5253772969185218, 0.7152518588473128)"
Movies_and_TV,preference_negative,bertscore_precision,hit_rate_at_5,0.20324544131461908,0.5733157005728959,"(-0.4889513105660648, 0.7383819781094366)"
Movies_and_TV,preference_negative,bertscore_precision,hit_rate_at_10,-0.010679852108963214,0.9766404880014095,"(-0.6360292907063034, 0.6231366156521445)"
Movies_and_TV,preference_negative,bertscore_precision,ndcg_at_1,0.0,1.0,"(nan, nan)"
Movies_and_TV,preference_negative,bertscore_precision,ndcg_at_5,-0.06788423516639464,0.852185658643239,"(-0.6689197676280456, 0.5868239169401978)"
Movies_and_TV,preference_negative,bertscore_precision,ndcg_at_10,-0.13645034619588986,0.707010464167038,"(-0.7054679697318345, 0.539528301703083)"
Movies_and_TV,preference_negative,bertscore_precision,true_positive,0.5093536915355467,0.13264234553331586,"(-0.17705439130993975, 0.862404673902759)"
Movies_and_TV,preference_negative,bertscore_precision,true_negative,-0.7537125956432091,0.01181069112221035,"(-0.9381384644867273, -0.23615570054416235)"
Movies_and_TV,preference_negative,bertscore_precision,accuracy,-0.07165737831273396,0.8440518876342508,"(-0.6710094950381854, 0.5843324661556565)"
Movies_and_TV,preference_negative,rouge2_f,hit_rate_at_1,-0.6682654938982697,0.0346689518360494,"(-0.9135209677461075, -0.06670642356384432)"
Movies_and_TV,preference_negative,rouge2_f,hit_rate_at_5,-0.06176182719845821,0.8654101819133821,"(-0.665508581389823, 0.5908404077690466)"
Movies_and_TV,preference_negative,rouge2_f,hit_rate_at_10,-0.5430099307703296,0.10479665357504908,"(-0.8738669472714592, 0.1316144844971206)"
Movies_and_TV,preference_negative,rouge2_f,ndcg_at_1,0.0,1.0,"(nan, nan)"
Movies_and_TV,preference_negative,rouge2_f,ndcg_at_5,-0.391177205437883,0.2636550204235859,"(-0.8190702295947556, 0.3163694541265978)"
Movies_and_TV,preference_negative,rouge2_f,ndcg_at_10,-0.5384424914044654,0.10833674384595382,"(-0.8723326953015019, 0.1379519373213184)"
Movies_and_TV,preference_negative,rouge2_f,true_positive,-0.5985519731620769,0.06752174159311074,"(-0.8920112778446825, 0.04986765399580693)"
Movies_and_TV,preference_negative,rouge2_f,true_negative,0.8612616929304463,0.0013663567845165186,"(0.5060557915879395, 0.9666822802310485)"
Movies_and_TV,preference_negative,rouge2_f,accuracy,-0.14699574561290654,0.685305231756724,"(-0.7108327755251593, 0.5318550053118608)"
Movies_and_TV,preference_negative,bertscore_f1,hit_rate_at_1,0.39494924656765984,0.25866770507885634,"(-0.31234901981091806, 0.8205332006854829)"
Movies_and_TV,preference_negative,bertscore_f1,hit_rate_at_5,0.24884470758401359,0.4881262955199047,"(-0.451526371027261, 0.7594768097986325)"
Movies_and_TV,preference_negative,bertscore_f1,hit_rate_at_10,0.3030629427906889,0.3946577282361589,"(-0.40357139884858195, 0.7832351348256417)"
Movies_and_TV,preference_negative,bertscore_f1,ndcg_at_1,0.0,1.0,"(nan, nan)"
Movies_and_TV,preference_negative,bertscore_f1,ndcg_at_5,0.1140389818423193,0.7537586945526562,"(-0.5554712318498477, 0.6938458057635315)"
Movies_and_TV,preference_negative,bertscore_f1,ndcg_at_10,0.08965127926484605,0.8054564625053706,"(-0.5722783018546078, 0.6808459994522594)"
Movies_and_TV,preference_negative,bertscore_f1,true_positive,0.7200162215761071,0.018863763028885143,"(0.16534978104983, 0.9286481168859568)"
Movies_and_TV,preference_negative,bertscore_f1,true_negative,-0.9032274179523688,0.0003409103818359627,"(-0.9771517073863093, -0.6343575554424211)"
Movies_and_TV,preference_negative,bertscore_f1,accuracy,0.09740932672348591,0.7889274666002877,"(-0.5669913914526071, 0.6850222055189705)"
Movies_and_TV,preference_negative,rougeL_f,hit_rate_at_1,-0.6015293960605346,0.06581475153138644,"(-0.892957941379891, 0.04522558479644386)"
Movies_and_TV,preference_negative,rougeL_f,hit_rate_at_5,-0.02252688791368343,0.950747431503641,"(-0.643032720150117, 0.6158341085450496)"
Movies_and_TV,preference_negative,rougeL_f,hit_rate_at_10,-0.39367280723903675,0.26034951213719715,"(-0.8200387621636785, 0.3137123563525383)"
Movies_and_TV,preference_negative,rougeL_f,ndcg_at_1,0.0,1.0,"(nan, nan)"
Movies_and_TV,preference_negative,rougeL_f,ndcg_at_5,-0.2973178838999169,0.404124473906053,"(-0.7807823793027623, 0.40884359346099414)"
Movies_and_TV,preference_negative,rougeL_f,ndcg_at_10,-0.4308023091245564,0.21390190929324357,"(-0.8341657639151289, 0.27282673196612706)"
Movies_and_TV,preference_negative,rougeL_f,true_positive,-0.629352385156993,0.0512162273102062,"(-0.9016813189419516, 0.0004536949445490963)"
Movies_and_TV,preference_negative,rougeL_f,true_negative,0.9017973086478509,0.00036087073485442704,"(0.6297270951459938, 0.9768007379311715)"
Movies_and_TV,preference_negative,rougeL_f,accuracy,-0.09547748278886545,0.7930365451768598,"(-0.6839858801602748, 0.5683130318075696)"
Movies_and_TV,preference_negative,bertscore_recall,hit_rate_at_1,0.4673347552159139,0.17323995794998115,"(-0.2299549182066157, 0.8475674958203722)"
Movies_and_TV,preference_negative,bertscore_recall,hit_rate_at_5,0.23598802233533264,0.5115770063855132,"(-0.4623338071805074, 0.7536358879101052)"
Movies_and_TV,preference_negative,bertscore_recall,hit_rate_at_10,0.4230294343494768,0.22319968597080753,"(-0.2816015742237482, 0.831251513617858)"
Movies_and_TV,preference_negative,bertscore_recall,ndcg_at_1,0.0,1.0,"(nan, nan)"
Movies_and_TV,preference_negative,bertscore_recall,ndcg_at_5,0.1890596296322325,0.6009001169834597,"(-0.5000966309901366, 0.7315986800175166)"
Movies_and_TV,preference_negative,bertscore_recall,ndcg_at_10,0.17833698006344342,0.6220600472548774,"(-0.5083722278903341, 0.7263990848818991)"
Movies_and_TV,preference_negative,bertscore_recall,true_positive,0.7780983335329996,0.00803592796033617,"(0.2910709388078864, 0.944837959111941)"
Movies_and_TV,preference_negative,bertscore_recall,true_negative,-0.8999454915335413,0.0003879747321433375,"(-0.9763456758585349, -0.6237598032668376)"
Movies_and_TV,preference_negative,bertscore_recall,accuracy,0.20114321621992617,0.5773730484432752,"(-0.49061734707248184, 0.737383535227178)"
Movies_and_TV,preference_negative,bleu2,hit_rate_at_1,-0.26052539013097253,0.4672319628306,"(-0.7647130304553517, 0.44152603123118833)"
Movies_and_TV,preference_negative,bleu2,hit_rate_at_5,-0.19554860112602332,0.5882228788283164,"(-0.7347149313237705, 0.4950266373451391)"
Movies_and_TV,preference_negative,bleu2,hit_rate_at_10,-0.4592022013763983,0.18185821049326079,"(-0.8446254942449876, 0.2397387540301731)"
Movies_and_TV,preference_negative,bleu2,ndcg_at_1,0.0,1.0,"(nan, nan)"
Movies_and_TV,preference_negative,bleu2,ndcg_at_5,-0.25654668291601895,0.47430418411002934,"(-0.7629369005331157, 0.44495207619439936)"
Movies_and_TV,preference_negative,bleu2,ndcg_at_10,-0.4151281139320133,0.23288286068396,"(-0.8282659281474474, 0.29040223993511516)"
Movies_and_TV,preference_negative,bleu2,true_positive,-0.4274598087478493,0.21787240564316432,"(-0.8329153291373665, 0.2766145013759309)"
Movies_and_TV,preference_negative,bleu2,true_negative,0.6089117554322738,0.06170492797625183,"(-0.03359406972119123, 0.8952940752587454)"
Movies_and_TV,preference_negative,bleu2,accuracy,-0.16885284997550318,0.6409865488522448,"(-0.721747179778833, 0.5155877467882793)"
