dataset,profile_type,metric_a,metric_b,correlation,pvalue,confidence_interval
Movies_and_TV,vanilla_structured,bleu1,true_positive,-0.5535995981238644,0.0968725747851965,"(-0.877398957352532, 0.11670576481701637)"
Movies_and_TV,vanilla_structured,bleu1,true_negative,-0.37818694591940305,0.2812305425269021,"(-0.8139890623774434, 0.33002333976317116)"
Movies_and_TV,vanilla_structured,bleu1,accuracy,-0.6832538727447823,0.029408234322837287,"(-0.9179730965821454, -0.0941155930092759)"
Movies_and_TV,vanilla_structured,rouge1_f,hit_rate_at_1,0.144525686235816,0.6903713490292112,"(-0.5336623823557739, 0.7095820279708697)"
Movies_and_TV,vanilla_structured,rouge1_f,hit_rate_at_5,-0.4114655894232964,0.23745041502315836,"(-0.8268740072255538, 0.29444155381778664)"
Movies_and_TV,vanilla_structured,rouge1_f,hit_rate_at_10,-0.5045588999142812,0.13694441394949525,"(-0.8607417139770313, 0.18329823516949595)"
Movies_and_TV,vanilla_structured,rouge1_f,ndcg_at_1,0.0,1.0,"(nan, nan)"
Movies_and_TV,vanilla_structured,rouge1_f,ndcg_at_5,-0.3993395964625036,0.2529290473015227,"(-0.8222289875713796, 0.3076374336864728)"
Movies_and_TV,vanilla_structured,rouge1_f,ndcg_at_10,-0.3993395964625036,0.2529290473015227,"(-0.8222289875713796, 0.3076374336864728)"
Movies_and_TV,vanilla_structured,rouge1_f,true_positive,-0.6847598548993507,0.028911832266836666,"(-0.9184171854428784, -0.09691985242883486)"
Movies_and_TV,vanilla_structured,rouge1_f,true_negative,-0.31762580927220474,0.3711487634368945,"(-0.78938625489341, 0.38999357607103685)"
Movies_and_TV,vanilla_structured,rouge1_f,accuracy,-0.7617548561729638,0.010451949823543015,"(-0.9403632810153683, -0.2539082636614631)"
Movies_and_TV,vanilla_structured,bleu4,hit_rate_at_1,0.002282703479550166,0.99500661215776,"(-0.6282465443468134, 0.6310020960128091)"
Movies_and_TV,vanilla_structured,bleu4,hit_rate_at_5,-0.6379375122685831,0.04719001313089313,"(-0.9043290033408199, -0.013890501948133559)"
Movies_and_TV,vanilla_structured,bleu4,hit_rate_at_10,-0.781898001978912,0.007536753686158272,"(-0.945869428440456, -0.2999266598593689)"
Movies_and_TV,vanilla_structured,bleu4,ndcg_at_1,0.0,1.0,"(nan, nan)"
Movies_and_TV,vanilla_structured,bleu4,ndcg_at_5,-0.45240183155519603,0.18925526191381375,"(-0.8421474162580159, 0.24781235353647868)"
Movies_and_TV,vanilla_structured,bleu4,ndcg_at_10,-0.45240183155519603,0.18925526191381375,"(-0.8421474162580159, 0.24781235353647868)"
Movies_and_TV,vanilla_structured,bleu4,true_positive,-0.46154911609091004,0.1793456659002456,"(-0.8454769015109401, 0.23692980638001443)"
Movies_and_TV,vanilla_structured,bleu4,true_negative,-0.3463932659103786,0.3268255356370238,"(-0.801265019325424, 0.3622361203198146)"
Movies_and_TV,vanilla_structured,bleu4,accuracy,-0.6105188248783596,0.060833211738447336,"(-0.895800550218343, 0.031038719037975657)"
Movies_and_TV,vanilla_structured,bleu3,hit_rate_at_1,0.008519998625385055,0.9813638558509719,"(-0.6244561438011111, 0.6347412832171877)"
Movies_and_TV,vanilla_structured,bleu3,hit_rate_at_5,-0.631097999316519,0.05037975421710837,"(-0.9022213317775917, -0.00244206974648442)"
Movies_and_TV,vanilla_structured,bleu3,hit_rate_at_10,-0.7820556139698128,0.007516535063031246,"(-0.9459121428294552, -0.30029580236642883)"
Movies_and_TV,vanilla_structured,bleu3,ndcg_at_1,0.0,1.0,"(nan, nan)"
Movies_and_TV,vanilla_structured,bleu3,ndcg_at_5,-0.4490182123582624,0.1930004741392618,"(-0.8409082502596382, 0.2517935752436482)"
Movies_and_TV,vanilla_structured,bleu3,ndcg_at_10,-0.4490182123582624,0.1930004741392618,"(-0.8409082502596382, 0.2517935752436482)"
Movies_and_TV,vanilla_structured,bleu3,true_positive,-0.4473729401368677,0.19483710979803887,"(-0.8403042218669153, 0.2537208963260297)"
Movies_and_TV,vanilla_structured,bleu3,true_negative,-0.3629715697993363,0.3025981446286392,"(-0.8079515043312481, 0.3456478655760679)"
Movies_and_TV,vanilla_structured,bleu3,accuracy,-0.5984481296550097,0.06758179281611165,"(-0.8919782145593517, 0.05002905132778495)"
Movies_and_TV,vanilla_structured,bertscore_precision,hit_rate_at_1,-0.4488296019728304,0.19321050596664435,"(-0.8408390552895073, 0.2520148015509526)"
Movies_and_TV,vanilla_structured,bertscore_precision,hit_rate_at_5,-0.15685263119141457,0.6652025627181168,"(-0.7157886847748665, 0.524580471680495)"
Movies_and_TV,vanilla_structured,bertscore_precision,hit_rate_at_10,0.19811643284204028,0.5832336607421307,"(-0.4930072557331182, 0.7359418497888166)"
Movies_and_TV,vanilla_structured,bertscore_precision,ndcg_at_1,0.0,1.0,"(nan, nan)"
Movies_and_TV,vanilla_structured,bertscore_precision,ndcg_at_5,0.007675706667442731,0.9832103808734202,"(-0.6249709701696748, 0.6342368502136568)"
Movies_and_TV,vanilla_structured,bertscore_precision,ndcg_at_10,0.007675706667442731,0.9832103808734202,"(-0.6249709701696748, 0.6342368502136568)"
Movies_and_TV,vanilla_structured,bertscore_precision,true_positive,0.23875322865251947,0.5064940670605051,"(-0.46002673409573047, 0.7548990880536695)"
Movies_and_TV,vanilla_structured,bertscore_precision,true_negative,0.4296073965626446,0.21531651417138103,"(-0.27418333390917227, 0.833719220959534)"
Movies_and_TV,vanilla_structured,bertscore_precision,accuracy,0.31205153582611045,0.38006394450764297,"(-0.3952274068626918, 0.7870429085890364)"
Movies_and_TV,vanilla_structured,rouge2_f,hit_rate_at_1,0.1595924881049367,0.6596480866342873,"(-0.5225405860737024, 0.7171563197458609)"
Movies_and_TV,vanilla_structured,rouge2_f,hit_rate_at_5,-0.38648428113888056,0.26993304866715656,"(-0.8172422953772919, 0.3213361799639056)"
Movies_and_TV,vanilla_structured,rouge2_f,hit_rate_at_10,-0.557449595410513,0.09408912007340155,"(-0.878674419375017, 0.11120959730367691)"
Movies_and_TV,vanilla_structured,rouge2_f,ndcg_at_1,0.0,1.0,"(nan, nan)"
Movies_and_TV,vanilla_structured,rouge2_f,ndcg_at_5,-0.28182091571062773,0.43019056435979675,"(-0.7740910584646329, 0.4228338010273637)"
Movies_and_TV,vanilla_structured,rouge2_f,ndcg_at_10,-0.28182091571062773,0.43019056435979675,"(-0.7740910584646329, 0.4228338010273637)"
Movies_and_TV,vanilla_structured,rouge2_f,true_positive,-0.4358114281580248,0.20803011877141248,"(-0.8360319512857808, 0.26710918973992814)"
Movies_and_TV,vanilla_structured,rouge2_f,true_negative,-0.21231394260483355,0.5559386119759958,"(-0.7426623032162214, 0.48170607556478495)"
Movies_and_TV,vanilla_structured,rouge2_f,accuracy,-0.540350407044146,0.10684895645590634,"(-0.8729743854142467, 0.13531136851486586)"
Movies_and_TV,vanilla_structured,bertscore_f1,hit_rate_at_1,-0.1348484201049266,0.7103247725925587,"(-0.7046472698678233, 0.5406841913487025)"
Movies_and_TV,vanilla_structured,bertscore_f1,hit_rate_at_5,0.3673406004860459,0.29637686032686217,"(-0.34120120692269346, 0.8096947789760705)"
Movies_and_TV,vanilla_structured,bertscore_f1,hit_rate_at_10,0.5393809259445733,0.10760333604387029,"(-0.1366543377498409, 0.8726484632247383)"
Movies_and_TV,vanilla_structured,bertscore_f1,ndcg_at_1,0.0,1.0,"(nan, nan)"
Movies_and_TV,vanilla_structured,bertscore_f1,ndcg_at_5,0.3024709489217105,0.39562823673301173,"(-0.4041168441755858, 0.7829830819139769)"
Movies_and_TV,vanilla_structured,bertscore_f1,ndcg_at_10,0.3024709489217105,0.39562823673301173,"(-0.4041168441755858, 0.7829830819139769)"
Movies_and_TV,vanilla_structured,bertscore_f1,true_positive,0.7614634970092622,0.010499153316414269,"(0.25325908525054674, 0.9402829450928173)"
Movies_and_TV,vanilla_structured,bertscore_f1,true_negative,0.32190653772367195,0.36437343758521634,"(-0.38594300916952673, 0.7911765286147301)"
Movies_and_TV,vanilla_structured,bertscore_f1,accuracy,0.7779297633167928,0.00805860106446948,"(0.2906799835714158, 0.9447921217946152)"
Movies_and_TV,vanilla_structured,rougeL_f,hit_rate_at_1,0.07449375225920103,0.8379461997548325,"(-0.5824513974461335, 0.6725741552845985)"
Movies_and_TV,vanilla_structured,rougeL_f,hit_rate_at_5,-0.429065081552976,0.21596030350933282,"(-0.8335163814382763, 0.274798109448826)"
Movies_and_TV,vanilla_structured,rougeL_f,hit_rate_at_10,-0.46708314649381083,0.17350287600957595,"(-0.847476823822252, 0.23025974279572853)"
Movies_and_TV,vanilla_structured,rougeL_f,ndcg_at_1,0.0,1.0,"(nan, nan)"
Movies_and_TV,vanilla_structured,rougeL_f,ndcg_at_5,-0.32946616916080235,0.3525606269721632,"(-0.7943185753385354, 0.37872255132535004)"
Movies_and_TV,vanilla_structured,rougeL_f,ndcg_at_10,-0.32946616916080235,0.3525606269721632,"(-0.7943185753385354, 0.37872255132535004)"
Movies_and_TV,vanilla_structured,rougeL_f,true_positive,-0.6831959539740886,0.02942744076423776,"(-0.9179560055495954, -0.09400792997941369)"
Movies_and_TV,vanilla_structured,rougeL_f,true_negative,-0.29321539613926473,0.41095015746086727,"(-0.7790217244079727, 0.41257978554628383)"
Movies_and_TV,vanilla_structured,rougeL_f,accuracy,-0.7360526076853616,0.015220738248895853,"(-0.9331989692542952, -0.198348603177454)"
Movies_and_TV,vanilla_structured,bertscore_recall,hit_rate_at_1,-0.07526136004431708,0.8362951429878923,"(-0.672996681843302, 0.5819411112522765)"
Movies_and_TV,vanilla_structured,bertscore_recall,hit_rate_at_5,0.4308661545734303,0.21382647613556485,"(-0.2727541684476963, 0.8341896083057112)"
Movies_and_TV,vanilla_structured,bertscore_recall,hit_rate_at_10,0.5577055350434559,0.09390591137614362,"(-0.11084276802960014, 0.8787590471457579)"
Movies_and_TV,vanilla_structured,bertscore_recall,ndcg_at_1,0.0,1.0,"(nan, nan)"
Movies_and_TV,vanilla_structured,bertscore_recall,ndcg_at_5,0.3421737151043074,0.3331472405347635,"(-0.36638773406002384, 0.7995448232264948)"
Movies_and_TV,vanilla_structured,bertscore_recall,ndcg_at_10,0.3421737151043074,0.3331472405347635,"(-0.36638773406002384, 0.7995448232264948)"
Movies_and_TV,vanilla_structured,bertscore_recall,true_positive,0.7876057794181521,0.006828780988505024,"(0.31338749648139624, 0.9474126782859551)"
Movies_and_TV,vanilla_structured,bertscore_recall,true_negative,0.27234819359696355,0.44649618316331163,"(-0.43122322409268576, 0.769946011011691)"
Movies_and_TV,vanilla_structured,bertscore_recall,accuracy,0.7949213239837054,0.005992106367746084,"(0.3309232023507406, 0.9493798218992358)"
Movies_and_TV,vanilla_structured,bleu2,hit_rate_at_1,0.08260140626230343,0.8205372353759669,"(-0.577035359386587, 0.6770173749421956)"
Movies_and_TV,vanilla_structured,bleu2,hit_rate_at_5,-0.591183697270323,0.0718697369832478,"(-0.8896574336476891, 0.06123625682072875)"
Movies_and_TV,vanilla_structured,bleu2,hit_rate_at_10,-0.7506064176603365,0.012367136154909527,"(-0.9372750733116215, -0.22939035067476252)"
Movies_and_TV,vanilla_structured,bleu2,ndcg_at_1,0.0,1.0,"(nan, nan)"
Movies_and_TV,vanilla_structured,bleu2,ndcg_at_5,-0.4884994276546664,0.1519713112864508,"(-0.8551159349744147, 0.2038145345684556)"
Movies_and_TV,vanilla_structured,bleu2,ndcg_at_10,-0.4884994276546664,0.1519713112864508,"(-0.8551159349744147, 0.2038145345684556)"
Movies_and_TV,vanilla_structured,bleu2,true_positive,-0.5011111504559796,0.14009013255713276,"(-0.8595412263911034, 0.18775390156938623)"
Movies_and_TV,vanilla_structured,bleu2,true_negative,-0.4045780776285947,0.2461751935269731,"(-0.8242425914288444, 0.30196992786063664)"
Movies_and_TV,vanilla_structured,bleu2,accuracy,-0.6416240679083539,0.04552801216441675,"(-0.9054596935092233, -0.02012992134921356)"
