dataset,profile_type,metric_a,metric_b,correlation,pvalue,confidence_interval
Movies_and_TV,vanilla,bleu3,hit_rate_at_10,-0.48226589794525065,0.15806179339886756,"(-0.852908761592079, 0.211617476299831)"
Movies_and_TV,vanilla,bleu3,ndcg_at_1,0.0,1.0,"(nan, nan)"
Movies_and_TV,vanilla,bleu3,ndcg_at_5,-0.3380920731393336,0.3393216444032194,"(-0.7978736782168248, 0.37037699302498006)"
Movies_and_TV,vanilla,bleu3,ndcg_at_10,-0.15577858981375034,0.6673839770693513,"(-0.7152513907346704, 0.5253779908024753)"
Movies_and_TV,vanilla,bleu3,true_positive,-0.3521260617349916,0.3183372003732533,"(-0.8035901370204284, 0.3565502123481178)"
Movies_and_TV,vanilla,bleu3,true_negative,-0.24118871180509505,0.5020348586503843,"(-0.7560085014100587, 0.4579869113461902)"
Movies_and_TV,vanilla,bleu3,accuracy,-0.13294420583613534,0.714270192184213,"(-0.7036697142406161, 0.5420548904849216)"
Movies_and_TV,vanilla,bertscore_precision,hit_rate_at_1,0.23269483076107503,0.5176580128523989,"(-0.4650691102390431, 0.7521264885788589)"
Movies_and_TV,vanilla,bertscore_precision,hit_rate_at_5,0.21097933097189184,0.5584830596306681,"(-0.4827783446345499, 0.7420350753830048)"
Movies_and_TV,vanilla,bertscore_precision,hit_rate_at_10,0.09840211005675266,0.7868176079233646,"(-0.5663108612033665, 0.6855538543316614)"
Movies_and_TV,vanilla,bertscore_precision,ndcg_at_1,0.0,1.0,"(nan, nan)"
Movies_and_TV,vanilla,bertscore_precision,ndcg_at_5,-0.1162829911018053,0.749042652458193,"(-0.6950232805185064, 0.5538967666061754)"
Movies_and_TV,vanilla,bertscore_precision,ndcg_at_10,0.10329010246096543,0.7764481037466964,"(-0.5629469850863221, 0.6881623396511155)"
Movies_and_TV,vanilla,bertscore_precision,true_positive,-0.4343501353375515,0.20973334912156819,"(-0.8354884899138252, 0.2687822767866967)"
Movies_and_TV,vanilla,bertscore_precision,true_negative,-0.142718165415834,0.6940856327645943,"(-0.7086645038528326, 0.5349810568714158)"
Movies_and_TV,vanilla,bertscore_precision,accuracy,-0.22365661973547885,0.5344987100257306,"(-0.7479557272635654, 0.4725083488886706)"
Movies_and_TV,vanilla,rouge2_f,hit_rate_at_1,0.2738464249595839,0.443898773826676,"(-0.4299043805468972, 0.7706044105373484)"
Movies_and_TV,vanilla,rouge2_f,hit_rate_at_5,-0.2744800199421598,0.44280241715225005,"(-0.7708825259352584, 0.4293457428014051)"
Movies_and_TV,vanilla,rouge2_f,hit_rate_at_10,-0.5041405369982173,0.13732379335470887,"(-0.8605962531936869, 0.1838404133519877)"
Movies_and_TV,vanilla,rouge2_f,ndcg_at_1,0.0,1.0,"(nan, nan)"
Movies_and_TV,vanilla,rouge2_f,ndcg_at_5,-0.42347437452640607,0.2226613498635271,"(-0.8314189407734957, 0.28110243884446146)"
Movies_and_TV,vanilla,rouge2_f,ndcg_at_10,-0.21327735777427936,0.5541046648778896,"(-0.7431145021717269, 0.48093074376303324)"
Movies_and_TV,vanilla,rouge2_f,true_positive,-0.5238088081808235,0.12018139158392412,"(-0.8673723949574017, 0.15789032006476364)"
Movies_and_TV,vanilla,rouge2_f,true_negative,-0.18581611061447909,0.6072734398323016,"(-0.7300324732955243, 0.502613285492265)"
Movies_and_TV,vanilla,rouge2_f,accuracy,-0.2895791851590781,0.417045304506682,"(-0.7774547492475056, 0.4158715995468874)"
Movies_and_TV,vanilla,bertscore_f1,hit_rate_at_1,-0.275063588585811,0.44179371866015216,"(-0.7711385150316734, 0.4288307361373568)"
Movies_and_TV,vanilla,bertscore_f1,hit_rate_at_5,0.34946293472005013,0.3222659466354518,"(-0.3591981031556831, 0.8025117322448809)"
Movies_and_TV,vanilla,bertscore_f1,hit_rate_at_10,0.6371112370360781,0.047567996556697634,"(0.012498683388459539, 0.9040750655257349)"
Movies_and_TV,vanilla,bertscore_f1,ndcg_at_1,0.0,1.0,"(nan, nan)"
Movies_and_TV,vanilla,bertscore_f1,ndcg_at_5,0.34948660424061145,0.3222309179155935,"(-0.3591746191973482, 0.8025213300195636)"
Movies_and_TV,vanilla,bertscore_f1,ndcg_at_10,0.2910096279028216,0.41464249403788694,"(-0.41457884043806464, 0.7780719024262187)"
Movies_and_TV,vanilla,bertscore_f1,true_positive,0.18631516428531533,0.6062912631600811,"(-0.5022268265331634, 0.7302738253687834)"
Movies_and_TV,vanilla,bertscore_f1,true_negative,0.13178165806862502,0.7166819292412792,"(-0.542889958222568, 0.70307183962029)"
Movies_and_TV,vanilla,bertscore_f1,accuracy,0.0375906401454344,0.9178865711437706,"(-0.6063876775615116, 0.6517903306926384)"
Movies_and_TV,vanilla,rougeL_f,hit_rate_at_1,0.3049803663133622,0.3915222236252922,"(-0.4018012878541345, 0.784050433118974)"
Movies_and_TV,vanilla,rougeL_f,hit_rate_at_5,-0.3045353933773629,0.3922487972959072,"(-0.7838613755378138, 0.40221254542763324)"
Movies_and_TV,vanilla,rougeL_f,hit_rate_at_10,-0.5859785208658506,0.07504858251261096,"(-0.8879849897330528, 0.06916663622487514)"
Movies_and_TV,vanilla,rougeL_f,ndcg_at_1,0.0,1.0,"(nan, nan)"
Movies_and_TV,vanilla,rougeL_f,ndcg_at_5,-0.35554095022796345,0.31333624420041484,"(-0.8049686356143323, 0.35313811975839443)"
Movies_and_TV,vanilla,rougeL_f,ndcg_at_10,-0.22246983611240528,0.5367262383602512,"(-0.7474049830515053, 0.4734778625656327)"
Movies_and_TV,vanilla,rougeL_f,true_positive,-0.30109522922822307,0.3978880098970373,"(-0.7823967324414964, 0.40538245313311594)"
Movies_and_TV,vanilla,rougeL_f,true_negative,-0.21037907480901172,0.5596289222180468,"(-0.7417526693406562, 0.4832599321427453)"
Movies_and_TV,vanilla,rougeL_f,accuracy,-0.10871088787301594,0.7649854546876416,"(-0.6910375773992021, 0.5591904523372013)"
Movies_and_TV,vanilla,bertscore_recall,hit_rate_at_1,-0.3866439299405213,0.2697181463306426,"(-0.8173046226954039, 0.32116785414321947)"
Movies_and_TV,vanilla,bertscore_recall,hit_rate_at_5,0.2949502671430414,0.40805706384145196,"(-0.41100270707181336, 0.7797672109366021)"
Movies_and_TV,vanilla,bertscore_recall,hit_rate_at_10,0.6239751490941424,0.05385079382915323,"(-0.009307993567802344, 0.9000124931080148)"
Movies_and_TV,vanilla,bertscore_recall,ndcg_at_1,0.0,1.0,"(nan, nan)"
Movies_and_TV,vanilla,bertscore_recall,ndcg_at_5,0.41378433445408064,0.23455288450365536,"(-0.2918871893270796, 0.8277558241382246)"
Movies_and_TV,vanilla,bertscore_recall,ndcg_at_10,0.27773722193719136,0.4371857969195977,"(-0.42646535663128476, 0.7723092878068009)"
Movies_and_TV,vanilla,bertscore_recall,true_positive,0.3467692147620219,0.3262653276546735,"(-0.36186485522566203, 0.8014179194571276)"
Movies_and_TV,vanilla,bertscore_recall,true_negative,0.18908213629289664,0.6008559771142893,"(-0.5000791272525905, 0.7316095278982423)"
Movies_and_TV,vanilla,bertscore_recall,accuracy,0.12397844999664707,0.7329274030450355,"(-0.5484607472161295, 0.6990377952199139)"
Movies_and_TV,vanilla,bleu2,hit_rate_at_1,0.3517922510829367,0.3188282734193171,"(-0.35688273847083357, 0.8034551262667423)"
Movies_and_TV,vanilla,bleu2,hit_rate_at_5,-0.12516425810338605,0.7304523435545791,"(-0.6996531930654654, 0.5476180157713032)"
Movies_and_TV,vanilla,bleu2,hit_rate_at_10,-0.45448208157686004,0.18697405034038514,"(-0.8429072180943871, 0.2453529014830771)"
Movies_and_TV,vanilla,bleu2,ndcg_at_1,0.0,1.0,"(nan, nan)"
Movies_and_TV,vanilla,bleu2,ndcg_at_5,-0.340635895097853,0.3354667100957218,"(-0.7989160245665308, 0.3678938119651121)"
Movies_and_TV,vanilla,bleu2,ndcg_at_10,-0.21673180174383028,0.5475483435038431,"(-0.7447319487485242, 0.4781417409379651)"
Movies_and_TV,vanilla,bleu2,true_positive,-0.34524422211283057,0.3285408296709009,"(-0.8007973293253277, 0.36336945660041353)"
Movies_and_TV,vanilla,bleu2,true_negative,-0.24984479616581337,0.48632180372475486,"(-0.7599277349316057, 0.4506769844826374)"
Movies_and_TV,vanilla,bleu2,accuracy,-0.12935342318510912,0.7217266279908645,"(-0.7018204372098982, 0.544629886479224)"
